NACA0006
 1.00000     0.00500
 0.99280     0.00546
 0.97989     0.00628
 0.96352     0.00731
 0.94455     0.00846
 0.92350     0.00971
 0.90075     0.01103
 0.87658     0.01239
 0.85123     0.01377
 0.82489     0.01517
 0.79774     0.01656
 0.76991     0.01793
 0.74154     0.01928
 0.71275     0.02059
 0.68365     0.02187
 0.65434     0.02309
 0.62492     0.02425
 0.59547     0.02535
 0.56607     0.02638
 0.53680     0.02733
 0.50774     0.02818
 0.47895     0.02895
 0.45050     0.02961
 0.42246     0.03016
 0.39488     0.03059
 0.36782     0.03090
 0.34135     0.03109
 0.31551     0.03114
 0.29035     0.03106
 0.26594     0.03084
 0.24231     0.03048
 0.21951     0.02997
 0.19760     0.02932
 0.17661     0.02853
 0.15660     0.02760
 0.13760     0.02654
 0.11965     0.02534
 0.10280     0.02401
 0.08709     0.02255
 0.07256     0.02098
 0.05924     0.01929
 0.04717     0.01750
 0.03639     0.01561
 0.02694     0.01362
 0.01885     0.01154
 0.01215     0.00938
 0.00688     0.00715
 0.00308     0.00484
 0.00078     0.00245
 0.00000     0.00000
 0.00078    -0.00245
 0.00308    -0.00484
 0.00688    -0.00715
 0.01215    -0.00938
 0.01885    -0.01154
 0.02694    -0.01362
 0.03639    -0.01561
 0.04717    -0.01750
 0.05924    -0.01929
 0.07256    -0.02098
 0.08709    -0.02255
 0.10280    -0.02401
 0.11965    -0.02534
 0.13760    -0.02654
 0.15660    -0.02760
 0.17661    -0.02853
 0.19760    -0.02932
 0.21951    -0.02997
 0.24231    -0.03048
 0.26594    -0.03084
 0.29035    -0.03106
 0.31551    -0.03114
 0.34135    -0.03109
 0.36782    -0.03090
 0.39488    -0.03059
 0.42246    -0.03016
 0.45050    -0.02961
 0.47895    -0.02895
 0.50774    -0.02818
 0.53680    -0.02733
 0.56607    -0.02638
 0.59547    -0.02535
 0.62492    -0.02425
 0.65434    -0.02309
 0.68365    -0.02187
 0.71275    -0.02059
 0.74154    -0.01928
 0.76991    -0.01793
 0.79774    -0.01656
 0.82489    -0.01517
 0.85123    -0.01377
 0.87658    -0.01239
 0.90075    -0.01103
 0.92350    -0.00971
 0.94455    -0.00846
 0.96352    -0.00731
 0.97989    -0.00628
 0.99280    -0.00546
 1.00000    -0.00500
